Composition,Mean_rad,delta,Tm,D_Tm,Hmix,Sigma_Hmix,Sid,Elec_nega,D_elec_nega,VEC,d_VEC,BulkModulus,D_Bulk,BCC%,ifBCC
Al122Co42Cr142Fe82Ni44,1.299050925925926,0.0642484192304641,1671.836435185185,493.7022242997248,-12.61642661179698,4.745579785255729,1.4974638850663091,1.725,0.1141838997536997,6.231481481481482,2.3983268916656657,142.15740740740742,42.10605262135763,97.6851851851852,1
Al122Co42Cr22Fe102Ni144,1.2979861111111113,0.0648091343772461,1550.123472222222,398.5272854284876,-15.203875171467764,6.028691034131807,1.4423238116395236,1.7907407407407407,0.1263937388840163,7.25,2.851656438711445,147.25,45.01041546131295,6.944444444444445,0
Al122Co42Cr22Fe142Ni104,1.2975231481481482,0.0650619755102242,1557.8086574074073,402.6621830296196,-13.979595336076818,5.598394782360272,1.443842900537343,1.7833333333333332,0.1214343291507647,7.064814814814815,2.729377720925454,146.32407407407408,44.42624530939801,11.574074074074074,0
Al122Co42Cr42Fe102Ni124,1.2981250000000002,0.0647378679999254,1571.0493981481482,418.6753915172681,-14.910665294924552,5.955806577385512,1.5093585593476275,1.7791666666666668,0.1263894993880248,7.064814814814815,2.7964036035334017,146.32407407407408,44.53033271321997,26.38888888888889,0
Al122Co42Cr42Fe122Ni104,1.2978935185185183,0.064864994753291,1574.8919907407408,420.4752639212538,-14.24708504801097,5.731428023478422,1.5101801337037857,1.7754629629629628,0.123643635615659,6.972222222222222,2.730005878888438,145.8611111111111,44.22877359344533,99.30555555555556,1
Al122Co42Cr62Fe102Ni104,1.2982638888888889,0.0646663759023884,1591.975324074074,436.8963045638651,-14.497427983539096,5.800963557393563,1.5459281258277842,1.7675925925925924,0.1253208502232803,6.879629629629629,2.7274923790252106,145.39814814814815,44.02554809947894,89.12037037037037,1
Al122Co42Cr62Fe122Ni84,1.2980324074074074,0.0647938859837522,1595.8179166666666,438.43805199042623,-13.765260631001372,5.525399150763121,1.53779086171992,1.7638888888888888,0.1222007556906176,6.787037037037036,2.652919167584902,144.93518518518516,43.71070153485769,99.53703703703704,1
Al122Co42Cr62Fe62Ni144,1.298726851851852,0.0644093866194256,1584.2901388888888,433.6942458130723,-15.858882030178329,6.070695621176312,1.507105055119355,1.775,0.13102516015099,7.064814814814814,2.8618601440715032,146.32407407407408,44.63417738470518,0.6944444444444444,0
Al122Co42Cr62Fe82Ni124,1.2984953703703703,0.0645382105992261,1588.1327314814816,435.3151793979832,-15.195301783264746,5.986824180162277,1.5359697648439996,1.7712962962962964,0.1282582218330039,6.972222222222221,2.7970167087695064,145.86111111111111,44.33332463102114,81.48148148148148,1
Al122Co62Cr102Fe122Ni24,1.2985416666666667,0.0645333491105591,1639.5216203703703,469.9603345355076,-12.101165980795608,4.733210192684573,1.494157102894442,1.7393518518518516,0.11397102578635,6.37037037037037,2.390539194534063,143.08333333333331,42.59534512039932,100.0,1
Al122Co62Cr102Fe62Ni84,1.299236111111111,0.0641445924735357,1627.9938425925925,466.6187979750284,-14.632030178326474,5.725105798141121,1.5735388538439188,1.7504629629629629,0.1255755951996221,6.648148148148148,2.6642864892069404,144.47222222222223,43.601511682367786,38.657407407407405,0
Al122Co62Cr122Fe22Ni104,1.2998379629629628,0.0638079513617891,1641.2345833333334,478.56738790045375,-15.623113854595337,5.6509923999623215,1.4872148144656474,1.746296296296296,0.1293186746603606,6.648148148148148,2.7329092313761567,144.4722222222222,43.70756319273489,8.796296296296296,0
Al122Co62Cr122Fe62Ni64,1.299375,0.0640712568386197,1648.9197685185184,480.56130685939473,-13.970164609053496,5.373890124378297,1.55427207899521,1.7388888888888887,0.1218023089647146,6.462962962962962,2.561921753821207,143.54629629629628,43.04603140378811,81.01851851851852,1
Al122Co62Cr122Fe82Ni44,1.2991435185185185,0.064201900041177,1652.7623611111112,481.5091749293926,-13.09224965706447,5.081172815251769,1.5408357989946135,1.735185185185185,0.1176898110813893,6.370370370370369,2.466789008199513,143.08333333333331,42.70389543338155,100.0,1
Al122Co62Cr142Fe22Ni84,1.2999768518518515,0.0637335895738272,1662.160509259259,491.6082406436268,-14.978395061728396,5.317252358141332,1.4714536285534776,1.734722222222222,0.1252734662968367,6.462962962962963,2.633213520220626,143.5462962962963,43.15344805314138,21.52777777777778,0
Al122Co62Cr142Fe42Ni64,1.2997453703703703,0.0638659782767535,1666.0031018518516,492.4315390132069,-14.100480109739369,5.185753773833332,1.5109001650669054,1.7310185185185183,0.1211514189918183,6.37037037037037,2.5407515386877773,143.08333333333331,42.812170517791365,77.08333333333334,0
Al122Co62Cr142Fe62Ni44,1.2995138888888889,0.0639976893497731,1669.8456944444442,493.2235273437832,-13.18827160493827,4.944188775951931,1.5126686038116306,1.7273148148148147,0.1167666752425019,6.277777777777777,2.441285838079981,142.62037037037038,42.46310328512939,99.53703703703704,1
Al122Co62Cr142Fe82Ni24,1.2992824074074074,0.064128726512291,1673.6882870370368,493.9843562303431,-12.2417695473251,4.607533004853797,1.4773963944625097,1.7236111111111112,0.1120884103214737,6.185185185185185,2.3339211487686145,142.1574074074074,42.10605262135763,100.0,1
Al122Co62Cr22Fe102Ni124,1.2982175925925925,0.0646923548459959,1551.975324074074,399.441414858956,-14.974965706447186,6.122944248804523,1.4863932401094897,1.7893518518518516,0.1252351354981392,7.203703703703703,2.8145102174375483,147.24999999999997,45.01041546131295,14.814814814814811,0
Al122Co62Cr22Fe142Ni84,1.2977546296296296,0.0649464612425634,1559.660509259259,403.5316798801183,-13.733539094650205,5.598064610588299,1.4714536285534776,1.7819444444444446,0.1201423409908655,7.018518518518519,2.6873554447996084,146.32407407407408,44.42624530939801,69.9074074074074,0
Al122Co62Cr42Fe142Ni64,1.2978935185185183,0.0648755863707557,1580.586435185185,422.9701647123933,-13.277434842249656,5.378199505736273,1.5109001650669054,1.7703703703703704,0.119287436284876,6.833333333333334,2.6122928767797218,145.39814814814815,43.92026441405236,99.53703703703704,1
Al122Co62Cr42Fe62Ni144,1.2988194444444443,0.0643632151740254,1565.216064814815,415.764559616528,-15.897462277091906,6.273886257653166,1.507105055119355,1.7851851851851852,0.1302382537639544,7.203703703703703,2.879555197323143,147.25,45.11315505769087,7.175925925925926,0
Al122Co62Cr62Fe122Ni64,1.2982638888888889,0.0646769939856518,1597.6697685185184,439.07645510042727,-13.47633744855967,5.47597904171165,1.55427207899521,1.7625,0.1206934055702636,6.7407407407407405,2.6047334774099618,144.93518518518516,43.71070153485769,98.8425925925926,1
Al122Co62Cr62Fe142Ni44,1.2980324074074074,0.0648044869544274,1601.512361111111,440.5609095858066,-12.701303155006858,5.079836294909128,1.5126686038116306,1.7587962962962962,0.1172897456333119,6.648148148148148,2.5214443788887952,144.47222222222223,43.38863102782958,96.5277777777778,1
Al122Co62Cr62Fe42Ni144,1.2991898148148149,0.0641604368991279,1582.2993981481482,432.7466886538145,-16.233539094650205,6.211055660346928,1.507105055119355,1.7773148148148148,0.1324107419937523,7.111111111111111,2.8846122190549264,146.78703703703704,44.92824545170887,18.98148148148148,0
Al122Co62Cr82Fe142Ni24,1.2981712962962964,0.064733162353059,1622.4382870370368,456.517558393544,-12.005144032921809,4.702858373359532,1.4773963944625097,1.7472222222222222,0.1140892546416679,6.462962962962963,2.4130276276830296,143.5462962962963,42.83038992464806,100.0,1
Al122Co62Cr82Fe22Ni144,1.2995601851851852,0.0639559727102867,1599.3827314814814,448.4367775874343,-16.55246913580247,6.054362593400598,1.4689350171358957,1.7694444444444444,0.1340869903743622,7.018518518518518,2.8866919471611814,146.32407407407408,44.73778101413376,99.76851851851852,1
Al122Co62Cr82Fe62Ni104,1.2990972222222223,0.0642176969493094,1607.0679166666666,451.2773502461615,-15.173868312757198,5.99325029407206,1.5725393313241562,1.7620370370370368,0.1281980474461238,6.833333333333333,2.7504208432192363,145.39814814814815,44.13058060708914,100.0,1
Al122Co62Cr82Fe82Ni84,1.298865740740741,0.0643475558343001,1610.9105092592592,452.64202408503365,-14.43312757201646,5.79787207701687,1.5849453405949694,1.7583333333333333,0.1249851843071661,6.7407407407407405,2.6748844570767094,144.93518518518516,43.81648876768504,96.5277777777778,1
Al122Co82Cr102Fe102Ni24,1.2990046296296296,0.0642855134943394,1637.5308796296297,469.3203776173707,-12.647290809327842,4.976951749816479,1.5147003762731197,1.7416666666666667,0.1162731458439326,6.416666666666666,2.43099202430247,143.5462962962963,42.93834603657496,100.0,1
Al122Co82Cr102Fe22Ni104,1.2999305555555554,0.0637605513952072,1622.160509259259,464.7241547913126,-15.850308641975303,5.923271277096543,1.5077580878443246,1.7564814814814813,0.130776277826866,6.787037037037036,2.7723867439243604,145.39814814814815,44.23536372607387,2.314814814814815,0
Al122Co82Cr102Fe42Ni84,1.299699074074074,0.0638928035353991,1626.0031018518516,465.92500018790656,-15.100994513031548,5.835771940151956,1.5583341350985975,1.7527777777777778,0.1274670134041463,6.694444444444445,2.695875908416455,144.9351851851852,43.92202121018486,1.3888888888888888,0
Al122Co82Cr122Fe22Ni84,1.3000694444444445,0.0636860350519862,1643.086435185185,478.9767665301919,-15.299897119341562,5.625085671023315,1.4996208237364606,1.7449074074074074,0.1277040514625323,6.601851851851852,2.6837639917171017,144.47222222222223,43.70756319273489,13.194444444444445,0
Al122Co82Cr122Fe42Ni64,1.2998379629629628,0.0638186862244367,1646.9290277777775,479.9744670432029,-14.48199588477366,5.487474208988383,1.5390673602498883,1.7412037037037036,0.123967719757355,6.50925925925926,2.5980597118076347,144.00925925925924,43.380528865338746,57.638888888888886,0
Al122Co82Cr122Fe62Ni44,1.2996064814814814,0.0639506583646286,1650.7716203703703,480.93939754966,-13.629801097393688,5.244672632012673,1.5408357989946135,1.7374999999999998,0.1200009645022966,6.416666666666666,2.5060112913936745,143.5462962962963,43.046031403788106,99.76851851851852,1
Al122Co82Cr122Fe82Ni24,1.299375,0.0640819552118269,1654.614212962963,481.87175491181046,-12.743312757201643,4.91039846471688,1.5055635896454926,1.733796296296296,0.1157801044172752,6.324074074074074,2.4068909702479626,143.08333333333331,42.70389543338154,100.0,1
Al122Co82Cr142Fe22Ni64,1.3002083333333332,0.0636112832025199,1664.0123611111112,491.92799976543455,-14.629458161865568,5.242789439816649,1.472730127083446,1.7333333333333332,0.1234758935837124,6.416666666666666,2.5788491547515844,143.5462962962963,43.15344805314138,61.3425925925926,0
Al122Co82Cr142Fe42Ni44,1.2999768518518515,0.0637443346631956,1667.8549537037038,492.7363224636457,-13.742969821673526,5.05938532750997,1.4974638850663091,1.7296296296296296,0.1192486192631139,6.3240740740740735,2.482638619096938,143.08333333333334,42.812170517791365,1.3888888888888888,0
Al122Co82Cr142Fe62Ni24,1.2997453703703703,0.0638767049156503,1671.6975462962962,493.5134030207376,-12.82218792866941,4.773346401009412,1.4773963944625097,1.725925925925926,0.114746395384658,6.231481481481481,2.3789449944658454,142.62037037037038,42.46310328512939,95.83333333333334,1
Al122Co82Cr22Fe122Ni84,1.2982175925925925,0.0647029694229433,1557.6697685185184,402.3912920803282,-14.133916323731135,5.863317963144474,1.4996208237364606,1.7842592592592594,0.1215197263646836,7.064814814814815,2.7123624667237287,146.78703703703704,44.721680657713215,97.91666666666666,1
Al122Co82Cr22Fe142Ni64,1.2979861111111113,0.0648303311100985,1561.512361111111,404.3908270238077,-13.487482853223591,5.520772186184966,1.472730127083446,1.7805555555555557,0.1188200735420711,6.972222222222221,2.643854976318192,146.32407407407408,44.42624530939801,100.0,1
Al122Co82Cr22Fe62Ni144,1.298912037037037,0.0643169444272998,1546.1419907407403,396.1085692222711,-15.867455418381342,6.401962587623114,1.4689350171358957,1.7953703703703705,0.1286426713803114,7.342592592592592,2.890476178369735,148.17592592592592,45.56828996208424,4.166666666666666,0
Al122Co82Cr22Fe82Ni124,1.2986805555555554,0.0644462795486555,1549.9845833333334,398.2509017657509,-15.323902606310012,6.312016257714134,1.49779972686054,1.7916666666666663,0.1264215464523646,7.25,2.835375081334364,147.71296296296296,45.29257786590833,24.53703703703704,0
Al122Co82Cr42Fe142Ni44,1.2981250000000002,0.0647590835196962,1582.4382870370368,423.6984554156444,-13.00565843621399,5.25859817439885,1.4974638850663091,1.7689814814814817,0.1178192260517562,6.787037037037037,2.5641796245147117,145.39814814814815,43.92026441405236,100.0,1
Al122Co82Cr42Fe42Ni144,1.2992824074074074,0.0641137570826745,1563.225324074074,414.68448686910745,-16.23782578875171,6.37316486317581,1.4919003363740335,1.7875,0.1314528855183905,7.25,2.899952106884219,147.71296296296296,45.39467886215992,13.194444444444445,0
Al122Co82Cr42Fe82Ni104,1.2988194444444443,0.0643738741382352,1570.9105092592592,418.41926311484985,-15.047839506172837,6.192608165947788,1.5573346125788348,1.7800925925925926,0.1265020521746171,7.064814814814815,2.77979864761137,146.78703703703704,44.82508204242062,32.63888888888889,0
Al122Co82Cr62Fe102Ni64,1.298726851851852,0.0644306905448331,1595.6790277777775,438.201325717562,-13.936728395061726,5.712121393762307,1.574815352373887,1.7648148148148148,0.1224327591834064,6.787037037037036,2.6354103128634025,145.39814814814815,44.02554809947894,97.6851851851852,1
Al122Co82Cr62Fe122Ni44,1.2984953703703703,0.0645594795940614,1599.5216203703703,439.7061322103581,-13.187414266117967,5.351809165137771,1.5408357989946135,1.761111111111111,0.1191508018447501,6.694444444444444,2.5548006131280587,144.9351851851852,43.71070153485769,100.0,1
Al122Co82Cr62Fe142Ni24,1.298263888888889,0.0646876103260205,1603.364212962963,441.1723387866602,-12.403806584362137,4.919248013966833,1.4773963944625097,1.7574074074074075,0.115657303258299,6.601851851851851,2.468091986155743,144.47222222222223,43.38863102782958,100.0,1
Al122Co82Cr62Fe22Ni144,1.2996527777777778,0.0639088804566328,1580.3086574074073,431.7878739993976,-16.591049382716047,6.257129210592091,1.4689350171358957,1.7796296296296297,0.133741915130694,7.157407407407407,2.906448886582301,147.25,45.21566120846314,3.4722222222222223,0
Al122Co82Cr62Fe62Ni104,1.2991898148148149,0.0641711234501603,1587.9938425925925,435.07430062933486,-15.332475994513027,6.185900227413513,1.5725393313241562,1.772222222222222,0.1284258925471931,6.972222222222222,2.7804154143838304,146.32407407407408,44.63417738470518,45.13888888888889,0
Al122Co82Cr62Fe82Ni84,1.2989583333333334,0.0643012396795172,1591.836435185185,436.6575202400612,-14.651748971193411,5.993187326394032,1.5849453405949694,1.7685185185185186,0.1255197698373743,6.87962962962963,2.7104652894010672,145.86111111111111,44.333324631021135,100.0,1
Al122Co82Cr82Fe122Ni24,1.2986342592592592,0.0644873939179104,1620.4475462962962,455.78412100080817,-12.534122085048008,4.978596849963932,1.5055635896454926,1.749537037037037,0.1162324001751667,6.509259259259259,2.451361565615572,144.00925925925924,43.16655842336716,100.0,1
Al122Co82Cr82Fe62Ni84,1.2993287037037038,0.0640978669304252,1608.9197685185184,451.8515111946931,-14.8849451303155,5.954549568254368,1.5849453405949694,1.7606481481481482,0.1267417405311562,6.787037037037037,2.704765773133997,145.39814814814815,44.13058060708915,98.61111111111111,1
Al122Co82Cr82Fe82Ni64,1.2990972222222223,0.0642283754951348,1612.7623611111112,453.1987549266992,-14.13563100137174,5.712002785121264,1.5862218391249376,1.7569444444444444,0.123449332336473,6.694444444444445,2.626285693371892,144.9351851851852,43.81648876768504,94.44444444444444,1
Al142Co102Cr122Fe42Ni24,1.3086805555555554,0.0659715758223612,1611.9970833333332,502.78347091035096,-14.37568587105624,5.044969039206142,1.4507851889661376,1.725925925925926,0.1191018630093198,6.138888888888888,2.518297239734484,139.19444444444443,44.86480892912521,100.0,1
Al142Co102Cr22Fe62Ni104,1.3077546296296296,0.06652249746835,1511.2100462962962,415.0618675108229,-16.584190672153635,6.4022134222264215,1.4795908926613417,1.7800925925925926,0.1304656572547276,6.972222222222222,2.926438656434907,143.36111111111111,47.408578363721645,99.53703703703704,1
Al142Co102Cr42Fe102Ni44,1.3074305555555554,0.0667262233999972,1539.8211574074076,440.40816293278107,-14.68947187928669,5.657712792623558,1.506600671693936,1.761111111111111,0.1233508496069865,6.601851851851852,2.7009594139545867,141.50925925925927,46.21928316718402,100.0,1
Al142Co102Cr42Fe42Ni104,1.308125,0.0662985051046405,1528.2933796296295,434.2016662819295,-16.885973936899862,6.380479311515943,1.5025562118994795,1.772222222222222,0.1323318872950193,6.87962962962963,2.924094011613121,142.89814814814815,47.19452255859368,95.83333333333334,1
Al142Co102Cr62Fe102Ni24,1.3075694444444443,0.0666460426327627,1560.7470833333334,459.190164487793,-14.036179698216737,5.299024468703141,1.4865331810901363,1.7495370370370371,0.1205341834045372,6.416666666666666,2.5967394084804805,140.58333333333331,45.63555813909442,100.0,1
